Age,Balance,IsActiveMember,France,Spain,Gender_le,Exited
0.4820514843177635,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,1
0.36638801748440747,0.11735002143511059,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.4820514843177635,1.3330533457228904,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,1
0.1350610838176954,-1.2258476714090278,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
0.5977149511511195,0.7857278997960591,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.7133784179844755,0.5973285944410414,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,0.9124191495230393,1
1.4073592189846118,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-1.0215735845158649,0.6180189508533646,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,1
0.7133784179844755,1.0508202865849028,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-1.252900518182577,0.9314633619936777,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-0.7902466508491528,0.409185402285092,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-1.5998909186826449,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,0.9124191495230393,0
-0.4432562503490847,-1.2258476714090278,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
-1.4842274518492888,-1.2258476714090278,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
-0.3275927835157287,-1.2258476714090278,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.8290418848178316,1.0681029591182611,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
2.3326669536514597,0.8993931172292712,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,1
-1.5998909186826449,-1.2258476714090278,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.8290418848178316,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,0.9124191495230393,0
-1.5998909186826449,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
0.36638801748440747,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-0.6745831840157968,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.01939761698433939,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,1
0.9447053516511876,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.01939761698433939,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
-1.4842274518492888,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-0.21192931668237266,0.9669114802146295,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
0.7133784179844755,-1.2258476714090278,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.5977149511511195,1.0395750259469725,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,0
-1.0215735845158649,-0.2690746311079832,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.1350610838176954,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,1
-0.21192931668237266,0.14145222877469335,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.36638801748440747,0.5389379904752859,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
0.4820514843177635,-1.2258476714090278,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
-1.0215735845158649,-1.2258476714090278,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
0.8290418848178316,0.9260167093296419,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,1
-0.7902466508491528,1.1022538431506914,0.9702425509371355,-1.0028039309991141,1.7427397119690018,0.9124191495230393,0
-0.5589197171824407,0.00100507140589216,0.9702425509371355,-1.0028039309991141,1.7427397119690018,0.9124191495230393,0
-0.21192931668237266,-1.2258476714090278,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.36638801748440747,-0.09834889947063385,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
0.2507245506510514,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,0.9124191495230393,0
1.5230226858179676,0.7378308850642105,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,1
2.679657354151528,0.6560450295292659,0.9702425509371355,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
1.2916957521512558,0.8800272410904766,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,1
2.679657354151528,1.2732771981989726,0.9702425509371355,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,0
-0.6745831840157968,0.5278566871606641,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,0
-1.252900518182577,0.5699204753635505,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,1
0.1350610838176954,0.983389912427009,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,1
0.01939761698433939,0.431217227706301,0.9702425509371355,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
-0.09626584984901664,0.4372729105057929,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,-1.0959875190286648,0
0.7133784179844755,0.6391207231492967,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
-0.21192931668237266,1.1149271191851775,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
-0.5589197171824407,-1.2258476714090278,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,-1.0959875190286648,0
0.36638801748440747,0.7865476864126004,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,1
0.4820514843177635,0.3527539521024455,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,1
0.5977149511511195,0.7809373969674327,0.9702425509371355,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
0.8290418848178316,0.8234489825909674,-1.0306701134001208,0.9972039090469852,-0.5738091541336192,0.9124191495230393,0
-2.178208252849425,-0.009579231263980102,-1.0306701134001208,-1.0028039309991141,-0.5738091541336192,0.9124191495230393,0
0.1260162007113267,-1.2258476714090278,-1.0306701134001208,-1.0028039309991141,1.7427397119690018,-1.0959875190286648,1
